date,user_id,event_name,user_type,level,revenue
2025-01-11,baa9203d-e7af-4740-9616-4286ce87c548,session_start,F2P,1,0.0
2025-01-11,baa9203d-e7af-4740-9616-4286ce87c548,level_fail,F2P,1,0.0
2025-01-17,d7b40e72-87a2-4848-9e2c-c192c09ba191,session_start,F2P,1,0.0
2025-01-17,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,1,0.0
2025-01-18,d7b40e72-87a2-4848-9e2c-c192c09ba191,session_start,F2P,2,0.0
2025-01-18,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,2,0.0
2025-01-18,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,3,0.0
2025-01-18,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,4,0.0
2025-01-18,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,5,0.0
2025-01-19,d7b40e72-87a2-4848-9e2c-c192c09ba191,session_start,F2P,6,0.0
2025-01-19,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,6,0.0
2025-01-19,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,7,0.0
2025-01-19,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,8,0.0
2025-01-20,d7b40e72-87a2-4848-9e2c-c192c09ba191,session_start,F2P,9,0.0
2025-01-20,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,9,0.0
2025-01-20,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,10,0.0
2025-01-21,d7b40e72-87a2-4848-9e2c-c192c09ba191,session_start,F2P,11,0.0
2025-01-21,d7b40e72-87a2-4848-9e2c-c192c09ba191,level_complete,F2P,11,0.0
2025-01-30,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,1,0.0
2025-01-30,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,1,0.0
2025-01-30,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,2,0.0
2025-01-30,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,3,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,4,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,4,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,5,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,6,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,7,0.0
2025-01-31,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,8,0.0
2025-02-01,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,8,0.0
2025-02-01,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,8,0.0
2025-02-01,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,8,0.0
2025-02-01,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,9,0.0
2025-02-01,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,10,0.0
2025-02-02,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,10,0.0
2025-02-02,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,10,0.0
2025-02-02,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,10,0.0
2025-02-02,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,11,0.0
2025-02-03,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,11,0.0
2025-02-03,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,11,0.0
2025-02-04,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,11,0.0
2025-02-04,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,11,0.0
2025-02-04,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,12,0.0
2025-02-04,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,13,0.0
2025-02-05,58f77608-8a17-4c8b-a56c-0b3162f56506,session_start,F2P,14,0.0
2025-02-05,58f77608-8a17-4c8b-a56c-0b3162f56506,level_complete,F2P,14,0.0
2025-02-05,58f77608-8a17-4c8b-a56c-0b3162f56506,level_fail,F2P,15,0.0
2025-01-16,b5109c92-7d24-460b-988d-b0e23a049da4,session_start,F2P,1,0.0
2025-01-16,b5109c92-7d24-460b-988d-b0e23a049da4,level_complete,F2P,1,0.0
2025-01-17,b5109c92-7d24-460b-988d-b0e23a049da4,session_start,F2P,2,0.0
2025-01-17,b5109c92-7d24-460b-988d-b0e23a049da4,level_fail,F2P,2,0.0
2025-01-17,b5109c92-7d24-460b-988d-b0e23a049da4,level_fail,F2P,2,0.0
2025-01-17,b5109c92-7d24-460b-988d-b0e23a049da4,level_complete,F2P,2,0.0
2025-01-17,b5109c92-7d24-460b-988d-b0e23a049da4,level_fail,F2P,3,0.0
2025-01-18,b5109c92-7d24-460b-988d-b0e23a049da4,session_start,F2P,3,0.0
2025-01-18,b5109c92-7d24-460b-988d-b0e23a049da4,level_complete,F2P,3,0.0
2025-01-18,b5109c92-7d24-460b-988d-b0e23a049da4,level_fail,F2P,4,0.0
2025-01-18,b5109c92-7d24-460b-988d-b0e23a049da4,level_complete,F2P,4,0.0
2025-01-18,b5109c92-7d24-460b-988d-b0e23a049da4,level_fail,F2P,5,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,session_start,F2P,1,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,1,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,2,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,3,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,4,0.0
2025-01-12,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,5,0.0
2025-01-13,211a7e14-4db3-4a43-b1b6-3db83f5cb239,session_start,F2P,6,0.0
2025-01-13,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,6,0.0
2025-01-13,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,7,0.0
2025-01-13,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,8,0.0
2025-01-14,211a7e14-4db3-4a43-b1b6-3db83f5cb239,session_start,F2P,9,0.0
2025-01-14,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,9,0.0
2025-01-15,211a7e14-4db3-4a43-b1b6-3db83f5cb239,session_start,F2P,10,0.0
2025-01-15,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,10,0.0
2025-01-15,211a7e14-4db3-4a43-b1b6-3db83f5cb239,level_complete,F2P,11,0.0
2025-01-29,9b7e87b4-d1c6-4a75-a602-39ff4615de58,session_start,F2P,1,0.0
2025-01-29,9b7e87b4-d1c6-4a75-a602-39ff4615de58,level_complete,F2P,1,0.0
2025-01-29,9b7e87b4-d1c6-4a75-a602-39ff4615de58,level_complete,F2P,2,0.0
2025-01-29,9b7e87b4-d1c6-4a75-a602-39ff4615de58,level_complete,F2P,3,0.0
2025-01-29,9b7e87b4-d1c6-4a75-a602-39ff4615de58,level_complete,F2P,4,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,session_start,F2P,1,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,1,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,2,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,3,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,4,0.0
2025-01-24,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,5,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,session_start,F2P,6,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,6,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,7,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,8,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,9,0.0
2025-01-25,98ed3898-d113-483b-ad4f-692814a8fcd1,level_complete,F2P,10,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,1,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,1,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,2,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,3,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,4,0.0
2025-01-12,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,5,0.0
2025-01-13,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,6,0.0
2025-01-13,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,6,0.0
2025-01-13,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,7,0.0
2025-01-14,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,8,0.0
2025-01-14,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,8,0.0
2025-01-15,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,9,0.0
2025-01-15,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,9,0.0
2025-01-15,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,10,0.0
2025-01-15,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,11,0.0
2025-01-15,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,12,0.0
2025-01-16,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,13,0.0
2025-01-16,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,13,0.0
2025-01-17,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,session_start,F2P,14,0.0
2025-01-17,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,14,0.0
2025-01-17,460ddcf9-0354-4d0f-92fb-8264c2d4dfbf,level_complete,F2P,15,0.0
2025-01-03,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,session_start,F2P,1,0.0
2025-01-03,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,1,0.0
2025-01-03,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,2,0.0
2025-01-03,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,3,0.0
2025-01-04,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,session_start,F2P,4,0.0
2025-01-04,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,4,0.0
2025-01-04,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,5,0.0
2025-01-04,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,6,0.0
2025-01-04,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,7,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,session_start,F2P,8,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,8,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,9,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_fail,F2P,10,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,10,0.0
2025-01-05,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,11,0.0
2025-01-06,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,session_start,F2P,12,0.0
2025-01-06,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,12,0.0
2025-01-07,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,session_start,F2P,13,0.0
2025-01-07,59aee8a5-d951-47ed-ade7-b57c5b64fdd0,level_complete,F2P,13,0.0
2025-01-20,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,1,0.0
2025-01-20,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,1,0.0
2025-01-21,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,2,0.0
2025-01-21,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,2,0.0
2025-01-21,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,3,0.0
2025-01-21,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,4,0.0
2025-01-21,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,5,0.0
2025-01-22,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,6,0.0
2025-01-22,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,6,0.0
2025-01-22,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,7,0.0
2025-01-22,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,8,0.0
2025-01-23,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,9,0.0
2025-01-23,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,9,0.0
2025-01-23,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,9,0.0
2025-01-24,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,9,0.0
2025-01-24,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,9,0.0
2025-01-24,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,9,0.0
2025-01-24,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_complete,F2P,9,0.0
2025-01-24,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,10,0.0
2025-01-25,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,session_start,F2P,10,0.0
2025-01-25,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,10,0.0
2025-01-25,95f287ef-e311-43da-b5d3-cca1f6ae3d5d,level_fail,F2P,10,0.0
2025-01-30,6f3c6453-2b3e-4b33-a3ba-336896487663,session_start,F2P,1,0.0
2025-01-30,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,1,0.0
2025-01-31,6f3c6453-2b3e-4b33-a3ba-336896487663,session_start,F2P,2,0.0
2025-01-31,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,2,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,session_start,F2P,3,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,3,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,4,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,5,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,6,0.0
2025-02-01,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,7,0.0
2025-02-02,6f3c6453-2b3e-4b33-a3ba-336896487663,session_start,F2P,8,0.0
2025-02-02,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,8,0.0
2025-02-02,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,9,0.0
2025-02-02,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,10,0.0
2025-02-03,6f3c6453-2b3e-4b33-a3ba-336896487663,session_start,F2P,11,0.0
2025-02-03,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,11,0.0
2025-02-03,6f3c6453-2b3e-4b33-a3ba-336896487663,level_fail,F2P,12,0.0
2025-02-03,6f3c6453-2b3e-4b33-a3ba-336896487663,level_complete,F2P,12,0.0
2025-01-30,e4248aa8-315d-45b9-a741-4993eca519a1,session_start,F2P,1,0.0
2025-01-30,e4248aa8-315d-45b9-a741-4993eca519a1,level_fail,F2P,1,0.0
2025-01-30,e4248aa8-315d-45b9-a741-4993eca519a1,level_complete,F2P,1,0.0
2025-01-30,e4248aa8-315d-45b9-a741-4993eca519a1,level_complete,F2P,2,0.0
2025-01-30,e4248aa8-315d-45b9-a741-4993eca519a1,level_complete,F2P,3,0.0
2025-01-12,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,session_start,F2P,1,0.0
2025-01-12,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,1,0.0
2025-01-12,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_fail,F2P,2,0.0
2025-01-12,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,2,0.0
2025-01-13,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,session_start,F2P,3,0.0
2025-01-13,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,3,0.0
2025-01-13,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_fail,F2P,4,0.0
2025-01-13,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,4,0.0
2025-01-14,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,session_start,F2P,5,0.0
2025-01-14,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,5,0.0
2025-01-14,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_fail,F2P,6,0.0
2025-01-14,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,6,0.0
2025-01-14,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,7,0.0
2025-01-15,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,session_start,F2P,8,0.0
2025-01-15,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_fail,F2P,8,0.0
2025-01-16,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,session_start,F2P,8,0.0
2025-01-16,5aadb85d-e477-4e58-85fd-cf02c7a85ef7,level_complete,F2P,8,0.0
2025-01-06,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,1,0.0
2025-01-06,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,1,0.0
2025-01-06,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,2,0.0
2025-01-06,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,3,0.0
2025-01-07,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,4,0.0
2025-01-07,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,4,0.0
2025-01-07,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,5,0.0
2025-01-07,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,6,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,7,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,7,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,8,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,8,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,9,0.0
2025-01-08,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,10,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,11,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,11,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,11,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,11,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,11,0.0
2025-01-09,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,11,0.0
2025-01-10,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,11,0.0
2025-01-10,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,11,0.0
2025-01-10,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,12,0.0
2025-01-11,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,12,0.0
2025-01-11,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,12,0.0
2025-01-12,6870144f-763a-46b8-8c78-981141fecadf,session_start,F2P,12,0.0
2025-01-12,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,12,0.0
2025-01-12,6870144f-763a-46b8-8c78-981141fecadf,level_fail,F2P,13,0.0
2025-01-12,6870144f-763a-46b8-8c78-981141fecadf,level_complete,F2P,13,0.0
2025-01-03,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,session_start,F2P,1,0.0
2025-01-03,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,1,0.0
2025-01-03,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,2,0.0
2025-01-03,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,3,0.0
2025-01-04,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,session_start,F2P,4,0.0
2025-01-04,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,4,0.0
2025-01-04,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,5,0.0
2025-01-04,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,6,0.0
2025-01-05,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,session_start,F2P,7,0.0
2025-01-05,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,7,0.0
2025-01-05,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,8,0.0
2025-01-06,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,session_start,F2P,9,0.0
2025-01-06,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,9,0.0
2025-01-06,c43f5f94-4bb8-47fb-bd87-b71d1f0d200b,level_complete,F2P,10,0.0
2025-01-13,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,1,0.0
2025-01-13,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,1,0.0
2025-01-14,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,2,0.0
2025-01-14,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,2,0.0
2025-01-14,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,3,0.0
2025-01-14,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,4,0.0
2025-01-14,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,5,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,6,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,6,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,7,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,8,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_fail,F2P,9,0.0
2025-01-15,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,9,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,10,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,10,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,11,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,12,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,13,0.0
2025-01-16,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,14,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,15,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,15,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,16,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,17,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,18,0.0
2025-01-17,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_fail,F2P,19,0.0
2025-01-18,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,19,0.0
2025-01-18,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,19,0.0
2025-01-18,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,20,0.0
2025-01-18,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,21,0.0
2025-01-18,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_complete,F2P,22,0.0
2025-01-19,8d9c2b2d-14fe-4420-a639-f900d3859f7f,session_start,F2P,23,0.0
2025-01-19,8d9c2b2d-14fe-4420-a639-f900d3859f7f,level_fail,F2P,23,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,session_start,F2P,1,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,1,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,2,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,3,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,4,0.0
2025-01-31,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,5,0.0
2025-02-01,9816e584-af78-425c-871b-78039f6eeaac,session_start,F2P,6,0.0
2025-02-01,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,6,0.0
2025-02-02,9816e584-af78-425c-871b-78039f6eeaac,session_start,F2P,7,0.0
2025-02-02,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,7,0.0
2025-02-02,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,8,0.0
2025-02-02,9816e584-af78-425c-871b-78039f6eeaac,level_fail,F2P,9,0.0
2025-02-03,9816e584-af78-425c-871b-78039f6eeaac,session_start,F2P,9,0.0
2025-02-03,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,9,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,session_start,F2P,10,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,10,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,level_fail,F2P,11,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,11,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,12,0.0
2025-02-04,9816e584-af78-425c-871b-78039f6eeaac,level_complete,F2P,13,0.0
