impression_id,user_id,timestamp,ad_type,placement,revenue
ae4dc469-e7c9-48fb-9d82-bd821bd59996,98c33998,2025-10-22T16:17:37,Interstitial,End Game,0.0076
89d595a1-a705-46bb-a788-b94c65e7c084,98c33998,2025-10-23T02:27:09,Interstitial,End Game,0.0122
0d697e29-4fa5-486d-82ab-d1de120c69d2,98c33998,2025-10-23T04:10:00,Interstitial,End Game,0.0068
833e5e9b-7ece-4d38-93a6-d10dfeb5cd9d,98c33998,2025-10-23T17:45:11,Interstitial,End Game,0.011
760e9ef4-e3fd-4032-8bbe-50f7de4e0d27,98c33998,2025-10-24T13:22:04,Interstitial,End Game,0.0192
c8169ed6-f76c-4606-8fda-6242bde67a47,98c33998,2025-10-25T11:09:41,Interstitial,End Game,0.0052
87b9c212-2eba-4907-8414-9cafa70e5519,98c33998,2025-10-26T15:50:27,Interstitial,End Game,0.0143
266986d9-f32d-44e8-800f-e0b9ca469ac5,98c33998,2025-10-26T19:14:37,Interstitial,End Game,0.0072
159e8d28-9425-4c91-bfe9-9ee78d4e5dea,98c33998,2025-10-28T21:56:36,Interstitial,End Game,0.0095
7f5602d5-72fe-4fe3-942e-c5d7467bf829,98c33998,2025-10-29T07:17:55,Interstitial,End Game,0.0084
8e133cea-3125-4783-8fea-fa9f8d9638d4,98c33998,2025-10-30T02:37:10,Interstitial,End Game,0.0079
f2b85320-ef15-4cfd-821b-4c8eb106883b,98c33998,2025-10-30T19:39:13,Rewarded Video,Revive,0.0349
9e142ed6-38fd-44a7-b9e3-3a1d834c27a8,98c33998,2025-10-31T12:50:16,Interstitial,End Game,0.0056
bd372b27-f7c0-4ccc-b56a-75a09dba198d,98c33998,2025-11-01T04:06:59,Rewarded Video,Revive,0.0371
406f8540-165c-469c-a0e4-8c909d770554,98c33998,2025-11-01T21:53:42,Rewarded Video,Revive,0.0325
02babc05-dafa-4afa-8c68-8520d7ef0f13,98c33998,2025-11-03T20:26:29,Interstitial,End Game,0.0198
706b55a4-4240-4dbc-9351-436654cdf890,98c33998,2025-11-04T10:42:03,Interstitial,End Game,0.0154
8b044913-3cb4-45dc-94c6-a0afeadb5b24,98c33998,2025-11-05T04:53:33,Interstitial,End Game,0.0178
5f4f4df3-aabf-4379-9d0e-07f6a77acc4f,98c33998,2025-11-06T02:55:48,Interstitial,End Game,0.0103
74a31132-3be3-4ecf-be4b-23d7649ffa3f,98c33998,2025-11-06T14:19:03,Interstitial,End Game,0.0165
2851ef83-7477-4944-826f-49ae5125ca30,e26e85bc,2025-11-13T04:07:22,Interstitial,End Game,0.0144
72d5510b-f1e3-4a33-9de7-9dfee1bd4b89,e26e85bc,2025-11-16T00:29:46,Interstitial,End Game,0.0148
5b536efa-935c-4af2-811c-ec83eace2e3e,e26e85bc,2025-11-16T19:30:50,Interstitial,End Game,0.0098
b49309cc-22e2-4115-817a-7e06c986a6ab,e26e85bc,2025-11-17T02:07:01,Rewarded Video,Revive,0.0164
4d219600-30fa-42f8-a763-a4203b5520af,e26e85bc,2025-11-17T02:11:10,Rewarded Video,Revive,0.0339
da30d0a9-23cd-4713-ba50-511c64495cfa,e26e85bc,2025-11-17T18:22:37,Interstitial,End Game,0.0129
bcbfd632-ba86-4b63-aab9-4e2312acd82e,a8f8c7ff,2025-11-24T17:18:00,Interstitial,End Game,0.0118
5e55612e-93dc-4b38-a236-48774ff4a8b6,7213c482,2025-10-20T07:34:18,Interstitial,End Game,0.0091
31752c2e-ea52-4578-bd87-c846852b85cd,7213c482,2025-10-21T01:05:53,Interstitial,End Game,0.0134
280f9a2c-2967-4baa-840c-1426562f0b2c,7213c482,2025-10-23T05:33:14,Interstitial,End Game,0.016
f11f94b8-7973-47b9-9295-5c2734aadc3f,770c0c59,2025-11-03T11:22:06,Interstitial,End Game,0.0166
446b4698-5291-4aea-b565-5b99c22a7966,770c0c59,2025-11-03T21:28:10,Interstitial,End Game,0.0176
53db6e73-b05a-476f-a209-fd9db09a2c45,770c0c59,2025-11-05T19:23:00,Interstitial,End Game,0.0164
0fe5590c-d357-4530-ab10-6c23470f5b12,770c0c59,2025-11-06T09:49:03,Interstitial,End Game,0.0185
2f9ec676-2aaa-4763-a34a-7196971ca5dd,770c0c59,2025-11-07T01:12:34,Rewarded Video,Revive,0.0157
321c4710-ce1d-491e-939b-0d7da5b78693,770c0c59,2025-11-07T12:18:49,Interstitial,End Game,0.013
c750d318-d8d7-4911-9609-dae563e563bd,770c0c59,2025-11-09T06:19:35,Interstitial,End Game,0.008
8f6518e2-f180-4562-9cb9-dfb9e2d4352e,770c0c59,2025-11-10T05:20:59,Interstitial,End Game,0.017
52133acd-583a-4e8a-9c14-2924f31da6a5,770c0c59,2025-11-11T00:08:11,Interstitial,End Game,0.0076
34b28541-f8e6-47af-b012-f6dc83c017c8,087a1611,2025-10-27T13:42:45,Interstitial,End Game,0.0074
8966c701-e907-4f2f-b5a9-ac4c5378880c,087a1611,2025-10-28T08:13:13,Interstitial,End Game,0.0155
4294fe5e-7172-4432-b8e5-7f4797c8dda0,087a1611,2025-10-29T12:57:35,Interstitial,End Game,0.0094
78b7b14f-be91-42c8-848d-5e8d6bd8a862,087a1611,2025-10-29T21:31:11,Interstitial,End Game,0.0199
cbf4a50f-3389-4121-a75e-13882a5c1f21,087a1611,2025-10-30T19:56:20,Interstitial,End Game,0.0109
ef442e55-8235-4788-bd39-fe89cbe3af04,dba8fcb8,2025-11-09T00:04:39,Interstitial,End Game,0.0051
59288cda-6816-4379-80d6-bf387cf4407e,dba8fcb8,2025-11-09T11:03:42,Interstitial,End Game,0.0107
d8be003c-277c-443e-b94e-7389b31e888a,dba8fcb8,2025-11-09T23:15:05,Rewarded Video,Revive,0.0286
5fd8cbff-2717-4bb8-a0f1-93c162920196,18c369c4,2025-10-31T07:20:23,Interstitial,End Game,0.0197
3acbb4c6-cf42-4837-98ba-987dc13dbc18,18c369c4,2025-11-01T11:02:30,Interstitial,End Game,0.0109
425bfaee-b0e8-4ed2-85e1-78f91ae5bc7e,18c369c4,2025-11-01T18:55:29,Interstitial,End Game,0.0055
4672942c-52b6-4e83-b2f5-2b4b425ad35f,18c369c4,2025-11-03T09:58:17,Interstitial,End Game,0.0191
9cf35113-1624-4ab4-9437-033f77f95f00,18c369c4,2025-11-03T13:32:55,Rewarded Video,Revive,0.0275
4c5735de-af2c-440d-a72a-1513cda0e81c,18c369c4,2025-11-03T13:35:10,Rewarded Video,Revive,0.013
c7de8a17-33f1-432a-9933-9c63398c4f50,18c369c4,2025-11-03T13:37:06,Rewarded Video,Revive,0.0254
ecd22616-07de-40de-b8b4-c50bb2a356b0,6638380d,2025-10-08T03:31:31,Interstitial,End Game,0.0157
f006b278-2d21-4ed4-af76-b8ce9cf2b0fc,6638380d,2025-10-10T05:06:04,Interstitial,End Game,0.0093
8b0edfdf-54e6-414f-841a-dfbe403c28a2,6638380d,2025-10-11T06:27:52,Rewarded Video,Revive,0.0352
465c5d8f-d0b1-4b47-a09a-737c63433506,6638380d,2025-10-12T05:42:38,Interstitial,End Game,0.0072
4163c239-3a46-4b6c-9208-692c37768e82,6638380d,2025-10-12T23:28:02,Interstitial,End Game,0.0128
d30828f9-a693-4a4b-9d7b-2fe5f262bf17,feaa3efc,2025-10-06T12:53:15,Interstitial,End Game,0.0174
0a60f377-1ac4-4478-96a5-a60dcb816077,feaa3efc,2025-10-07T04:44:27,Interstitial,End Game,0.018
88cf8e86-f8af-4e13-91b7-31661f12e9a0,feaa3efc,2025-10-09T01:08:41,Interstitial,End Game,0.0166
d821d8f6-781a-4005-ab6d-4e7e1d5d66fc,feaa3efc,2025-10-09T09:37:39,Interstitial,End Game,0.011
1fe2c5be-2353-42c8-bd76-a2c3bb073374,fe1bd4a6,2025-10-12T08:44:16,Interstitial,End Game,0.0187
64bab439-ecdb-44cd-be2e-c695f5c7b9bf,fe1bd4a6,2025-10-12T20:26:32,Interstitial,End Game,0.0192
0449f3ad-8542-4582-b399-371ef648cf1a,fe1bd4a6,2025-10-14T23:55:20,Interstitial,End Game,0.0168
90832abf-302e-4bfe-8e90-eb84d7eb4c46,dd52f0d2,2025-11-12T07:28:31,Interstitial,End Game,0.0061
9e4326c4-beda-40e1-9835-212d5981af4f,dd52f0d2,2025-11-13T17:07:53,Interstitial,End Game,0.0105
ab42909d-6ac7-4b84-a689-5a3c604553ad,dd52f0d2,2025-11-14T09:28:06,Interstitial,End Game,0.005
548b0194-201e-4e0e-afe4-e1595deefc22,dd52f0d2,2025-11-15T08:40:07,Interstitial,End Game,0.0138
9895b97c-3456-4571-9eac-3d21a02d3e4a,dd52f0d2,2025-11-15T11:38:03,Interstitial,End Game,0.0169
27eb9560-72af-4862-87d7-7cb62d97237e,dd52f0d2,2025-11-16T18:47:40,Interstitial,End Game,0.006
25ddc765-f8d0-4a7a-aaf7-65d1fe149bdc,dd52f0d2,2025-11-17T15:10:18,Interstitial,End Game,0.0076
66f41198-5ffc-49c4-922d-5674620d694e,dd52f0d2,2025-11-18T01:15:32,Interstitial,End Game,0.0177
d8fe59e3-dd37-44f9-bdd1-8e42de1a6e51,dd52f0d2,2025-11-18T21:15:54,Rewarded Video,Revive,0.0398
3cb584f7-8828-4c0f-be0f-20cc7599a4f9,dd52f0d2,2025-11-18T21:53:26,Interstitial,End Game,0.0065
95848eed-ee49-45ae-afe0-1de5520fcf0e,dd52f0d2,2025-11-19T13:36:39,Interstitial,End Game,0.017
568cfbb3-3358-472f-96af-390c67a6f64d,dd52f0d2,2025-11-20T08:10:48,Interstitial,End Game,0.0174
07ffef0d-4007-4e4e-901a-b0720fb04c05,dd52f0d2,2025-11-20T19:14:47,Rewarded Video,Revive,0.0204
9835c34c-2d28-4866-9a2e-59649a8c2ea0,b675c79f,2025-10-12T12:52:21,Interstitial,End Game,0.01
d706cca6-0527-4071-91f2-f439d906b945,b675c79f,2025-10-13T16:33:57,Interstitial,End Game,0.0115
c670485c-86bf-4890-afd6-b0f3dd63c5ef,b675c79f,2025-10-17T00:31:40,Interstitial,End Game,0.0161
bd9d2bc4-622e-4ac1-9026-969c9c275dbb,b675c79f,2025-10-17T01:10:25,Interstitial,End Game,0.0065
252f67ac-0457-4d3c-ab5c-6a2ca3a28088,b675c79f,2025-10-19T10:53:38,Interstitial,End Game,0.0072
517116cf-5438-401b-873f-3b284c0b075b,b675c79f,2025-10-20T01:37:01,Rewarded Video,Revive,0.0188
4b8d0bed-3341-4911-a20f-52fd0177d3b7,942594dc,2025-11-15T10:01:14,Interstitial,End Game,0.006
d3a8870d-b834-470f-a4fd-ef1fca91de3e,942594dc,2025-11-16T06:50:01,Interstitial,End Game,0.0137
792cd7ff-87d6-4cbe-b094-58ba7404e79e,942594dc,2025-11-16T20:52:41,Interstitial,End Game,0.0178
4e487240-b195-43c6-bd88-7b4e6d5ec1d7,942594dc,2025-11-16T21:46:28,Interstitial,End Game,0.0142
ab20c795-81f4-4897-bf78-d9d62d01dfb6,942594dc,2025-11-18T08:46:32,Rewarded Video,Revive,0.0377
9b12bc3f-1a4f-4dcb-8975-86c18b4ab14e,942594dc,2025-11-18T08:52:18,Rewarded Video,Revive,0.0432
2dc985aa-8f2d-4a49-a601-1cebdb23132a,942594dc,2025-11-18T08:58:22,Rewarded Video,Revive,0.0156
d4cf00e7-5d18-4b31-8aff-db1fce3f0e68,ef6d35a3,2025-11-18T09:25:44,Interstitial,End Game,0.0051
c7813b08-9940-4cef-85d1-a22443df2d65,ef6d35a3,2025-11-18T18:21:34,Interstitial,End Game,0.017
4ec0cd3c-e29c-45d5-83fb-28e7ce6d52d0,ef6d35a3,2025-11-18T23:06:55,Rewarded Video,Revive,0.0392
d58278fd-c3c0-440a-9bcd-f4c15c59276a,ef6d35a3,2025-11-19T04:18:09,Interstitial,End Game,0.0181
8807b217-a2f1-4bec-b716-4968033b23f5,ef6d35a3,2025-11-19T07:26:55,Interstitial,End Game,0.0143
2da2021e-38b4-4fad-a9a1-f957a8a13fa0,5a05cd0a,2025-10-08T07:11:40,Interstitial,End Game,0.0051
90bc8960-630f-4048-862f-2fa0db8e2444,5a05cd0a,2025-10-08T13:21:39,Interstitial,End Game,0.006
8271ad5e-95a4-4cb4-8708-0e5de219f164,5a05cd0a,2025-10-09T02:20:20,Interstitial,End Game,0.0117
3ae2d27f-d5a0-4385-97ba-53386ac2c031,5a05cd0a,2025-10-09T10:13:55,Interstitial,End Game,0.0165
625375d3-436e-43d5-90ba-cbadf7ce9857,41b11d59,2025-10-27T00:13:26,Interstitial,End Game,0.0067
89cb302f-3fb5-48b0-be76-8eaddf8f98f7,41b11d59,2025-10-27T13:32:53,Interstitial,End Game,0.0156
3f8aa462-a12f-4558-bee6-44112c982ecb,41b11d59,2025-10-28T01:33:31,Interstitial,End Game,0.0127
c1b42199-d02a-44d5-8d8d-1bd601267bd9,41b11d59,2025-10-29T04:05:42,Interstitial,End Game,0.0154
b2e035d9-9c3d-48c3-925a-96b009546377,6ee08d0c,2025-11-15T08:24:51,Interstitial,End Game,0.0133
58c52b1d-8a06-4615-845b-953b78e3f468,6ee08d0c,2025-11-16T20:27:49,Interstitial,End Game,0.0142
846ccf7f-a9cc-4138-ad3a-3930547b4e8b,6ee08d0c,2025-11-17T09:23:14,Interstitial,End Game,0.0113
880dca2c-f73a-4b87-adf7-ea142b3d6f66,6ee08d0c,2025-11-18T16:23:29,Rewarded Video,Revive,0.0157
7e68384c-a948-471f-964b-2bd65c347cd7,a2f4276e,2025-10-21T23:26:00,Interstitial,End Game,0.0129
6ea00855-9091-45b5-8734-1bfdf848d9b4,a2f4276e,2025-10-22T11:09:30,Interstitial,End Game,0.0071
cdaf0f4a-1c95-4f8a-b7c7-cddc4c036766,a2f4276e,2025-10-24T13:25:06,Interstitial,End Game,0.0076
512869f5-0e27-40e3-987c-42bf690aad31,a2f4276e,2025-10-25T07:07:19,Interstitial,End Game,0.0093
b682631c-87a1-4139-b3ce-8e5f5e536cdf,7895f90b,2025-11-03T11:01:52,Interstitial,End Game,0.0132
bfad64a7-e182-4e59-aa1d-18fe45bf8365,7895f90b,2025-11-03T21:32:47,Interstitial,End Game,0.0198
ff281b41-eb08-47e3-a284-8035db87255a,7895f90b,2025-11-04T23:59:19,Interstitial,End Game,0.0107
ffd0e737-e10c-43f8-b1a6-539d74dfedca,7895f90b,2025-11-06T18:27:50,Interstitial,End Game,0.0168
79d178d0-b142-4d22-b4c3-f5b6746f7b17,7895f90b,2025-11-07T02:29:05,Rewarded Video,Revive,0.0114
c9656be8-fe68-465f-9439-6418f8dad9f7,ac6cdf60,2025-10-31T08:01:43,Rewarded Video,Revive,0.0224
3e750895-a253-45af-bbab-e1e25192359d,ac6cdf60,2025-10-31T08:05:43,Interstitial,End Game,0.0069
42742173-0217-4769-979c-1e8f688a05a0,7a6787a0,2025-10-01T06:26:27,Interstitial,End Game,0.0168
1e53af89-be54-4abd-a67d-f58c9a3b6593,7a6787a0,2025-10-01T14:49:35,Interstitial,End Game,0.0172
e177cb3a-1051-4fbd-8dae-bfe3a85d58ad,7a6787a0,2025-10-01T16:40:54,Interstitial,End Game,0.0123
3bb2b45b-1a81-4208-ae9d-a580ad67c7ef,7a6787a0,2025-10-02T07:08:48,Interstitial,End Game,0.0166
3c4df840-df61-4fc0-9433-f57d6a053d5f,7a6787a0,2025-10-04T06:09:34,Interstitial,End Game,0.0166
8296c18f-78bc-4ada-b189-4acdd851490f,7a6787a0,2025-10-04T21:33:02,Interstitial,End Game,0.0075
8a54780d-e5c3-4b59-9b99-cca0a8b7af4f,ef42d186,2025-10-04T18:11:02,Rewarded Video,Revive,0.0368
ba6ccb5c-b257-48e1-aeb6-2a5bf0b0c6be,ef42d186,2025-10-04T18:13:35,Interstitial,End Game,0.0073
d53c55a5-e4f1-471f-a360-2326e0043f98,ef42d186,2025-10-05T05:05:43,Interstitial,End Game,0.0053
fcb6ea6d-ad28-4d37-982b-0b3ecd1c5575,ef42d186,2025-10-06T00:09:01,Interstitial,End Game,0.0106
fa4d70f6-87d4-46a3-8185-987a1d789a3e,ef42d186,2025-10-06T05:01:48,Interstitial,End Game,0.013
7c480a74-33cc-4037-af00-8d25f9ce7ef5,ef42d186,2025-10-07T09:57:49,Rewarded Video,Revive,0.0345
b293d4fb-0c37-4c75-b5e5-3efac2ba0779,742b4599,2025-10-18T19:10:54,Interstitial,End Game,0.0102
2579d9c5-f88d-4cbb-833d-b2b531d966fc,742b4599,2025-10-19T03:28:10,Interstitial,End Game,0.0164
eea98800-bf27-40ed-960f-de5d3edfcd65,e41fb3d6,2025-11-07T10:49:10,Interstitial,End Game,0.01
e1c7ef6c-671a-4430-9827-c25574194991,e41fb3d6,2025-11-08T04:59:33,Interstitial,End Game,0.0172
f8b8ac4e-b42a-4c22-ad67-3742f7515c98,e41fb3d6,2025-11-08T20:50:17,Interstitial,End Game,0.0185
41910d9b-81e3-40ba-9a65-868919cec42e,e41fb3d6,2025-11-09T05:43:11,Interstitial,End Game,0.0143
5c4adb85-8e5a-4fd0-9ee1-97dfca774919,e41fb3d6,2025-11-09T07:29:58,Interstitial,End Game,0.0092
a10da621-1bef-419a-bdcd-ee50b2be1583,e41fb3d6,2025-11-09T17:35:32,Interstitial,End Game,0.0142
2641219d-c2b4-46c1-9d27-1682a09e279d,774f1c4b,2025-10-18T05:12:41,Interstitial,End Game,0.0063
920573b2-ba53-4969-8ee9-d98385f1af4e,774f1c4b,2025-10-19T04:01:29,Interstitial,End Game,0.0079
c1477af1-d6e9-4ed7-9d30-073947b1fb28,774f1c4b,2025-10-20T20:51:36,Rewarded Video,Revive,0.0456
799431e3-7bb6-4783-8bfa-edb9c626f262,774f1c4b,2025-10-20T20:53:37,Interstitial,End Game,0.0156
1d9ec820-63a4-48e2-b228-cd0fd8b4de9c,774f1c4b,2025-10-21T10:12:59,Rewarded Video,Revive,0.013
9ca2f4b7-bdb9-43e0-93f4-4eecab81d903,8ce43927,2025-11-27T00:47:14,Interstitial,End Game,0.0072
98ae2dc4-ee1a-4e14-abc3-5ca9451355a8,8ce43927,2025-11-27T18:44:21,Interstitial,End Game,0.0066
ee365f25-5033-455e-a8af-f6f744c98272,b1a68a2b,2025-10-22T22:50:57,Rewarded Video,Revive,0.0356
ddeb6124-85d4-41cc-9593-4ae563302315,b1a68a2b,2025-10-24T00:10:42,Rewarded Video,Revive,0.0172
d5d433d1-42de-48a1-abe3-bc852fa38338,b1a68a2b,2025-10-24T00:13:06,Interstitial,End Game,0.0086
1260b3d7-b7fd-48ef-936f-d8ca2d7bdf40,801d368f,2025-10-05T08:29:52,Interstitial,End Game,0.0099
5069e81b-711c-4c0c-8a72-715b775fd9e7,801d368f,2025-10-06T01:38:27,Interstitial,End Game,0.0112
0a2005c6-d87a-4538-88b5-efab1806688e,801d368f,2025-10-06T15:21:53,Interstitial,End Game,0.0151
80bfcf21-af54-4441-9987-3647189c6630,801d368f,2025-10-07T09:05:21,Interstitial,End Game,0.0068
1d2810fe-0e40-425d-bf17-cff6c5c30c2f,6ddf74d7,2025-11-29T03:26:24,Interstitial,End Game,0.0177
82a7aa0a-4b4a-41db-9d32-90f0a6d49fde,6ddf74d7,2025-11-29T15:35:01,Interstitial,End Game,0.0156
504ff025-d7f6-450e-9d02-e76d1514b095,25fcd207,2025-11-09T10:20:26,Interstitial,End Game,0.0189
a3f99d7e-7567-4974-a943-d07defdb2280,25fcd207,2025-11-11T02:56:21,Interstitial,End Game,0.0149
6452936a-5cc0-4686-b53a-be3cd169a88c,25fcd207,2025-11-13T12:57:12,Interstitial,End Game,0.0086
f231b358-806d-4a09-b843-8b866f01be8e,25fcd207,2025-11-14T12:31:26,Interstitial,End Game,0.0068
086474c1-4188-403b-948c-89bab0ca8b52,25fcd207,2025-11-16T12:28:50,Interstitial,End Game,0.019
45417fed-0988-44a7-acbb-7161221aadb3,25fcd207,2025-11-16T18:12:13,Interstitial,End Game,0.0062
e9eaa921-6b18-4cd7-8af0-a97bd23b6b5c,25fcd207,2025-11-16T21:30:41,Interstitial,End Game,0.0057
e48d245c-40bc-48eb-882b-e49ac4b6b72f,25fcd207,2025-11-18T07:47:47,Interstitial,End Game,0.0187
99e8ebe4-d393-47a8-9230-1b1fc3603ab6,25fcd207,2025-11-18T16:09:55,Interstitial,End Game,0.0179
93f37a83-a72f-478f-b4eb-bd2d83322f47,25fcd207,2025-11-18T18:10:44,Interstitial,End Game,0.0196
c151d061-06cb-4281-a7bf-34a788dde9c9,25fcd207,2025-11-19T03:43:07,Interstitial,End Game,0.0129
28ad109a-35c5-47d1-897e-f940ac32560b,25fcd207,2025-11-19T15:47:36,Interstitial,End Game,0.0164
9c6d6c23-f71e-442a-b253-87e12fe030d3,16212a05,2025-11-20T03:01:04,Interstitial,End Game,0.0164
08283bb3-f08f-49c9-a8b9-3ebd08190320,16212a05,2025-11-21T15:45:01,Interstitial,End Game,0.0057
0d161260-4d8b-42ee-8e5e-5f3f61fa5fa8,16212a05,2025-11-22T14:20:40,Interstitial,End Game,0.0143
995c83e0-48af-43a9-b7ee-6725d0890569,16212a05,2025-11-23T20:32:52,Rewarded Video,Revive,0.0105
92a8b5e7-5f26-4018-87bf-526189d583b0,8de5249c,2025-10-25T08:22:42,Interstitial,End Game,0.0094
b3933b9a-db75-4243-a8c9-c5726e7ac0ea,8de5249c,2025-10-26T05:46:06,Interstitial,End Game,0.0082
2f44f381-ee67-41a9-8921-6307f92a0f8d,8de5249c,2025-10-26T15:50:42,Interstitial,End Game,0.016
99a89aab-623b-459a-b3a5-a98459d8464a,9eb17053,2025-11-27T23:04:17,Interstitial,End Game,0.0119
cc5cb156-4dbb-4697-bb93-9ba84bf81f2c,9eb17053,2025-11-28T09:52:25,Interstitial,End Game,0.0177
a6433486-b997-4325-b48e-3c1405cf185a,12cfb9dc,2025-10-29T18:52:52,Interstitial,End Game,0.0138
5cdfef97-929d-400b-a25f-49922df28f6c,12cfb9dc,2025-10-30T17:40:30,Interstitial,End Game,0.0175
677e776e-6700-4b6f-80ab-65e4d76a52be,12cfb9dc,2025-10-31T17:24:03,Rewarded Video,Revive,0.0254
f4291212-d196-4ddb-8ea6-09eb4f238406,12cfb9dc,2025-10-31T17:26:52,Interstitial,End Game,0.0134
b01b9505-8107-4783-a958-ee4b52f63f0a,12cfb9dc,2025-11-01T15:39:37,Interstitial,End Game,0.0177
8fd0d4c3-9402-4632-abf3-6cc6ffae22b7,12cfb9dc,2025-11-02T09:22:25,Interstitial,End Game,0.0147
023e0308-66f0-4b7c-9c96-140b8ccc3a8f,0f2fe72d,2025-10-05T19:43:47,Interstitial,End Game,0.0067
114d51c7-973d-44a0-a142-f22b34c4f305,0f2fe72d,2025-10-06T23:15:48,Interstitial,End Game,0.0186
0be7187b-1f12-4b51-863f-b983f2406c3f,0f2fe72d,2025-10-07T23:28:08,Interstitial,End Game,0.0197
3fc2deaa-4a72-47a3-b1a8-4616c83c0d89,0f2fe72d,2025-10-08T21:02:07,Interstitial,End Game,0.0052
ee0596a7-50c1-4e9f-9694-63699aef0add,0f2fe72d,2025-10-10T22:22:42,Interstitial,End Game,0.009
a0ecec66-5fd8-40eb-9f2b-952344ff33dd,f4db1f4e,2025-11-14T12:23:05,Interstitial,End Game,0.0112
339f75b8-d2d1-4449-bb7d-4ac099ef9566,a1658725,2025-10-29T15:24:35,Interstitial,End Game,0.012
ea8a77a2-e911-4555-a58b-62f4e36838e6,a1658725,2025-10-30T08:34:50,Interstitial,End Game,0.0125
773e06f2-31f1-498e-a306-2e09c33b1e1c,a1658725,2025-10-30T09:11:12,Rewarded Video,Revive,0.0363
1c44a2fc-bbc4-4535-8efa-6c27b8f6a5d6,a1658725,2025-10-30T09:14:02,Interstitial,End Game,0.0188
744ed6e9-7cca-4eda-9cf8-9b08fadf5db0,a1658725,2025-10-31T06:13:24,Rewarded Video,Revive,0.0226
da1403c8-60b6-4c4b-aae7-c34d6dc2ffac,a1658725,2025-10-31T06:16:08,Interstitial,End Game,0.0137
5359536f-fe0e-49a0-b0c6-38ca6a09a925,a1658725,2025-11-01T20:12:23,Rewarded Video,Revive,0.031
85f2c208-cf3f-41fb-9a5d-310e9fc9df02,6fc80473,2025-10-23T00:10:53,Interstitial,End Game,0.0143
3c7d42db-9c8a-4983-8c63-983bd157a170,6fc80473,2025-10-23T14:54:43,Interstitial,End Game,0.0082
2791deb5-4a50-4597-8585-e745326aca11,6fc80473,2025-10-25T16:20:34,Interstitial,End Game,0.0181
fef79bea-4d76-499d-b20d-9432617fbba0,beb1a71a,2025-10-26T09:03:25,Interstitial,End Game,0.019
955629a1-660e-426a-a8ed-b555d827b0cf,beb1a71a,2025-10-27T05:30:45,Interstitial,End Game,0.0148
bcd70147-1a47-4dfc-adb0-8e8b5cb48926,beb1a71a,2025-10-27T08:11:58,Interstitial,End Game,0.0066
0e93798c-e34c-4730-986e-c0367f4c5c9a,beb1a71a,2025-10-28T05:46:47,Interstitial,End Game,0.0182
7f77d3ed-2602-48d9-8449-49dd61cd7ed8,beb1a71a,2025-10-28T08:02:48,Rewarded Video,Revive,0.0354
e2079078-25a2-4992-9cea-0a245531341b,beb1a71a,2025-10-28T08:06:52,Interstitial,End Game,0.0118
95e2cea9-ccbf-437a-b54e-226dcf3e4b9e,beb1a71a,2025-10-29T10:08:21,Rewarded Video,Revive,0.0264
a84d29d5-99a9-4f12-9d45-6146c9fe5d0d,e9e5ae03,2025-11-10T09:06:36,Interstitial,End Game,0.0171
1b596b27-fd94-47d5-b673-9afa14abd798,e9e5ae03,2025-11-11T13:37:41,Interstitial,End Game,0.0126
01d9e71f-e256-49bb-b0d2-4809c5c56dde,e9e5ae03,2025-11-12T12:50:12,Interstitial,End Game,0.0073
7acb1b5f-9f04-4e17-9bfd-045e27061ed2,e9e5ae03,2025-11-13T14:33:52,Interstitial,End Game,0.0169
a92f4754-fadc-481d-88e2-c05d8638a2dd,86ec5978,2025-10-21T19:59:58,Interstitial,End Game,0.0052
143f879c-463f-44b8-b79b-5ac09e0a4fa5,86ec5978,2025-10-22T17:33:42,Interstitial,End Game,0.0131
695ad46b-dddd-4a4b-9067-9aa28747893a,86ec5978,2025-10-24T02:41:41,Interstitial,End Game,0.017
eb632d46-3d87-4814-868f-b2db74ef543f,86ec5978,2025-10-24T21:34:01,Interstitial,End Game,0.0076
8ed2e28d-b2b7-49db-b7d0-56a2c8f346ea,86ec5978,2025-10-27T10:28:42,Interstitial,End Game,0.0179
72c06c84-352d-4b09-8016-d16458d64d92,86ec5978,2025-10-27T12:27:21,Interstitial,End Game,0.0116
832f1f43-4b23-483b-9aae-c0ea8b23ddc8,86ec5978,2025-10-28T08:35:59,Rewarded Video,Revive,0.0133
bb162192-5d8c-42da-b1d9-8bbbfd9e3a9c,86ec5978,2025-10-28T08:39:33,Rewarded Video,Revive,0.0365
efda6769-caef-4615-889a-fbd6884eb80f,86ec5978,2025-10-29T00:01:57,Interstitial,End Game,0.0162
0ceeb554-db0f-4232-bb7f-7df68cca0a37,86ec5978,2025-10-29T17:49:37,Interstitial,End Game,0.01
3e0551d8-05c9-4e69-9c43-626b70bca5ee,86ec5978,2025-10-30T10:18:20,Interstitial,End Game,0.0083
728cc87a-353c-42f1-9771-f82b18ec7324,86ec5978,2025-10-31T09:46:15,Interstitial,End Game,0.0183
397ee148-57b2-4465-aae2-f86a0472d458,86ec5978,2025-11-01T03:51:25,Rewarded Video,Revive,0.0454
99dfa8c6-a1a9-4f1b-8d47-0fa672858400,86ec5978,2025-11-01T03:53:59,Interstitial,End Game,0.0194
8a33eea4-6a78-4f54-afff-017c622b9dd7,beb379f0,2025-11-07T07:18:50,Interstitial,End Game,0.0109
ad5e002b-fcd9-41b1-ab83-3060aef095b6,beb379f0,2025-11-08T14:10:35,Interstitial,End Game,0.0054
